"video_shortname","Function_name",execution_count,exec_time_avg
"8480588816.mp4","saveFileYuv",0,NaN
"8494495600.mp4","calc_RAPIQUE_features",1,4.573438e+01
"8494495600.mp4","calc_RAPIQUE_features/deep_learning",8,3.886719e-01
"8494495600.mp4","calc_RAPIQUE_features/temporal NSS",8,1.630859e+00
"8494495600.mp4","clipValue",24,1.757812e-02
"8494495600.mp4","convertRGBToHSI",0,NaN
"8494495600.mp4","convertRGBToLAB",16,3.544922e-01
"8494495600.mp4","convertRGBToLMS",0,NaN
"8494495600.mp4","convertRGBToYuv",0,NaN
"8494495600.mp4","convertYuvToRgb",24,3.971354e-02
"8494495600.mp4","gauDerivative",80,0
"8494495600.mp4","loadFileYuv",0,NaN
"8494495600.mp4","progressbar",1,0
"8494495600.mp4","rapique_basic_extractor",432,5.302373e-02
"8494495600.mp4","RAPIQUE_spatial_features",16,1.703125e+00
"8494495600.mp4","saveFileYuv",0,NaN
"6677269327.mp4","calc_RAPIQUE_features",1,4.756250e+01
"6677269327.mp4","calc_RAPIQUE_features/deep_learning",8,3.867188e-01
"6677269327.mp4","calc_RAPIQUE_features/temporal NSS",8,1.634766e+00
"6677269327.mp4","clipValue",24,1.627604e-02
"6677269327.mp4","convertRGBToHSI",0,NaN
"6677269327.mp4","convertRGBToLAB",16,3.789062e-01
"6677269327.mp4","convertRGBToLMS",0,NaN
"6677269327.mp4","convertRGBToYuv",0,NaN
"6677269327.mp4","convertYuvToRgb",24,3.645833e-02
"6677269327.mp4","gauDerivative",80,0
"6677269327.mp4","loadFileYuv",0,NaN
"6677269327.mp4","progressbar",1,7.812500e-02
"6677269327.mp4","rapique_basic_extractor",432,5.667679e-02
"6677269327.mp4","RAPIQUE_spatial_features",16,1.824219e+00
"6677269327.mp4","saveFileYuv",0,NaN
"8730797431.mp4","calc_RAPIQUE_features",1,4.714062e+01
"8730797431.mp4","calc_RAPIQUE_features/deep_learning",8,4.003906e-01
"8730797431.mp4","calc_RAPIQUE_features/temporal NSS",8,1.640625e+00
"8730797431.mp4","clipValue",24,1.562500e-02
"8730797431.mp4","convertRGBToHSI",0,NaN
"8730797431.mp4","convertRGBToLAB",16,3.574219e-01
"8730797431.mp4","convertRGBToLMS",0,NaN
"8730797431.mp4","convertRGBToYuv",0,NaN
"8730797431.mp4","convertYuvToRgb",24,3.515625e-02
"8730797431.mp4","gauDerivative",80,1.953125e-04
"8730797431.mp4","loadFileYuv",0,NaN
"8730797431.mp4","progressbar",1,0
"8730797431.mp4","rapique_basic_extractor",432,5.653212e-02
"8730797431.mp4","RAPIQUE_spatial_features",16,1.788086e+00
"8730797431.mp4","saveFileYuv",0,NaN
"3588022983.mp4","calc_RAPIQUE_features",1,4.559375e+01
"3588022983.mp4","calc_RAPIQUE_features/deep_learning",8,3.925781e-01
"3588022983.mp4","calc_RAPIQUE_features/temporal NSS",8,1.564453e+00
"3588022983.mp4","clipValue",24,1.888021e-02
"3588022983.mp4","convertRGBToHSI",0,NaN
"3588022983.mp4","convertRGBToLAB",16,3.554688e-01
"3588022983.mp4","convertRGBToLMS",0,NaN
"3588022983.mp4","convertRGBToYuv",0,NaN
"3588022983.mp4","convertYuvToRgb",24,4.101562e-02
"3588022983.mp4","gauDerivative",80,0
"3588022983.mp4","loadFileYuv",0,NaN
"3588022983.mp4","progressbar",1,0
"3588022983.mp4","rapique_basic_extractor",432,5.266204e-02
